job_title,job_detail_url,job_listed,company_name,company_link,company_location
Senior Data Scientist,https://es.linkedin.com/jobs/view/senior-data-scientist-at-pleo-4099096417?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=pQs32ZRwq08xk3meMyws%2Fw%3D%3D&position=9&pageNum=11,1 month ago,Pleo,https://dk.linkedin.com/company/pleo-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Data Scientist (m/f/d),https://es.linkedin.com/jobs/view/senior-data-scientist-m-f-d-at-basf-4038341640?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=KiiMXE7maxIGar0be8WdKA%3D%3D&position=10&pageNum=11,4 months ago,BASF,https://de.linkedin.com/company/basf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data & Analytics Specialist,https://es.linkedin.com/jobs/view/data-analytics-specialist-at-metlife-espa%C3%B1a-4143720000?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=h3J3ew2GxWzRiksIhQJ8mA%3D%3D&position=11&pageNum=11,1 day ago,MetLife España,https://es.linkedin.com/company/metlife-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Machine Learning & Deep Learning Engineer,https://es.linkedin.com/jobs/view/senior-machine-learning-deep-learning-engineer-at-kapsch-trafficcom-ag-4136681629?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=mo9D0x2x4hGKeJDjtxSCQQ%3D%3D&position=12&pageNum=11,1 week ago,Kapsch TrafficCom AG,https://at.linkedin.com/company/kapsch-trafficcom-ag?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
GERENTE DE CIENCIA DE DATOS/IA PARA EL SECTOR PÚBLICO (Executive Manager),https://es.linkedin.com/jobs/view/gerente-de-ciencia-de-datos-ia-para-el-sector-p%C3%BAblico-executive-manager-at-ntt-data-europe-latam-4122629009?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=z%2BqDKLRCVrJDb3k9JEOgJA%3D%3D&position=13&pageNum=11,3 weeks ago,NTT DATA Europe & Latam,https://es.linkedin.com/company/ntt-data-europe-latam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-winning-4118745147?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=04wrqw8XXv8D%2BOs5p1OOfA%3D%3D&position=14&pageNum=11,1 month ago,Winning,https://pt.linkedin.com/company/winningconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Strategic Onboarding and Performance Manager,https://es.linkedin.com/jobs/view/strategic-onboarding-and-performance-manager-at-fever-4096091925?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=qi63iS8RP8syXMi6uoZLFg%3D%3D&position=15&pageNum=11,2 months ago,Fever,https://www.linkedin.com/company/fever-up?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Test Data Management,https://es.linkedin.com/jobs/view/test-data-management-at-mercedes-benz-group-services-madrid-4089493062?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=JZBBadcDvmjg0%2FRmvoLrpA%3D%3D&position=16&pageNum=11,3 weeks ago,Mercedes-Benz Group Services Madrid,https://es.linkedin.com/company/mercedes-benz-group-services-madrid?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
"Havas FirstGen - Prácticas en Havas Village Madrid | Producto, CSA e Intelligence",https://es.linkedin.com/jobs/view/havas-firstgen-pr%C3%A1cticas-en-havas-village-madrid-producto-csa-e-intelligence-at-havas-espa%C3%B1a-4129175720?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=0lOW3%2BV3ZYOjl2qgwBdfIg%3D%3D&position=17&pageNum=11,2 weeks ago,Havas España,https://es.linkedin.com/company/havas-group-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Product Research & Innovation Intern (Regulation),https://es.linkedin.com/jobs/view/product-research-innovation-intern-regulation-at-clarity-ai-4125739178?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=u48loqinnUX3aY7ktUeVWg%3D%3D&position=18&pageNum=11,3 weeks ago,Clarity AI,https://www.linkedin.com/company/clarity-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Energy Market Intelligence Senior Analyst,https://es.linkedin.com/jobs/view/energy-market-intelligence-senior-analyst-at-opdenergy-4144135905?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=1eHyL7xB0CIJMvZzMJ%2BJow%3D%3D&position=19&pageNum=11,1 day ago,Opdenergy,https://es.linkedin.com/company/opdenergy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
URGENT: Performance & Data Analysis Engineer - TotalEnergies Renewables Ibérica,https://es.linkedin.com/jobs/view/urgent-performance-data-analysis-engineer-totalenergies-renewables-ib%C3%A9rica-at-totalenergies-4022148805?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=M4wDz74yn%2BWv39tfctBUlw%3D%3D&position=20&pageNum=11,1 week ago,TotalEnergies,https://fr.linkedin.com/company/totalenergies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
RISK Analysis Trainee BNP Paribas,https://es.linkedin.com/jobs/view/risk-analysis-trainee-bnp-paribas-at-bnp-paribas-4106838008?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=549569AM1IrBzOgcdgYaKg%3D%3D&position=21&pageNum=11,1 month ago,BNP Paribas,https://fr.linkedin.com/company/bnp-paribas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Data Platform Engineer (MLOps),https://es.linkedin.com/jobs/view/senior-data-platform-engineer-mlops-at-idoven-4110138070?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=8bJrmPK05DophIM9X9RT5Q%3D%3D&position=22&pageNum=11,1 month ago,Idoven,https://es.linkedin.com/company/idoven?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Machine Learning Engineer,not-found,1 week ago,not-found,not-found,"Madrid, Community of Madrid, Spain"
Beca en Innovación,https://es.linkedin.com/jobs/view/beca-en-innovaci%C3%B3n-at-hitachi-rail-4143672233?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=GqU8KTS6Ygpq2nLC0ORRig%3D%3D&position=24&pageNum=11,4 days ago,Hitachi Rail,https://uk.linkedin.com/company/hitachirail?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Ingeniero/a de datos,https://es.linkedin.com/jobs/view/ingeniero-a-de-datos-at-tuy%C3%BA-technology-4087165716?refId=cD63a5z2MQTwyhbj09PuZg%3D%3D&trackingId=uVpVpTtmo%2FdLj82N%2Bkfjdw%3D%3D&position=25&pageNum=11,3 months ago,TUYÚ Technology,https://es.linkedin.com/company/tuyutechnology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Project Manager en Business Intelligence y Gestión de Datos,https://es.linkedin.com/jobs/view/project-manager-en-business-intelligence-y-gesti%C3%B3n-de-datos-at-integraci%C3%B3n-tecnol%C3%B3gica-empresarial-s-l-4141617704?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=lWoq%2F8NRpWNHCRZNrerBYw%3D%3D&position=1&pageNum=12,4 days ago,"INTEGRACIÓN TECNOLÓGICA EMPRESARIAL, S.L.",https://es.linkedin.com/company/integracion-tecnologica-empresarial-grupo-ite-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Machine Learning Engineer,not-found,2 weeks ago,not-found,not-found,"Madrid, Community of Madrid, Spain"
Data Scientist Credit Modelling,https://es.linkedin.com/jobs/view/data-scientist-credit-modelling-at-bnp-paribas-cib-4020515031?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=zI4yNVED%2FlllpEFuHcySFA%3D%3D&position=3&pageNum=12,5 months ago,BNP Paribas CIB,https://fr.linkedin.com/company/bnpparibascorporateandinstitutionalbanking?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Data Analyst - Fraud Prevention,https://es.linkedin.com/jobs/view/senior-data-analyst-fraud-prevention-at-teya-4130114047?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=yMv%2Bj%2FeFxXDYUKNcmRQ5Vg%3D%3D&position=4&pageNum=12,2 days ago,Teya,https://uk.linkedin.com/company/teya-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
RISK Analysis Trainee BNP Paribas,https://es.linkedin.com/jobs/view/risk-analysis-trainee-bnp-paribas-at-bnp-paribas-4106836252?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=KsacSBT8612%2FHgpV621F9Q%3D%3D&position=5&pageNum=12,1 month ago,BNP Paribas,https://fr.linkedin.com/company/bnp-paribas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
BUSINESS CONSULTANT MADRID,https://es.linkedin.com/jobs/view/business-consultant-madrid-at-management-solutions-3621077765?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=4s3OlVuEYfFeGbzIM0XYWQ%3D%3D&position=6&pageNum=12,1 year ago,Management Solutions,https://es.linkedin.com/company/management-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Ingeniero/a senior de IA,https://es.linkedin.com/jobs/view/ingeniero-a-senior-de-ia-at-indra-4103684890?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=6d5VbiaAxtfLbj0S6bM1nA%3D%3D&position=7&pageNum=12,1 day ago,Indra,https://es.linkedin.com/company/indra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Torrejón de Ardoz, Community of Madrid, Spain"
Pricing Actuary,https://es.linkedin.com/jobs/view/pricing-actuary-at-allianz-direct-4138906136?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=O0nt3tFnfpZP%2FhiE44gr7Q%3D%3D&position=8&pageNum=12,1 week ago,Allianz Direct,https://de.linkedin.com/company/allianzdirect?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Consultant – Business Industry & Operations,https://es.linkedin.com/jobs/view/senior-consultant-%E2%80%93-business-industry-operations-at-ntt-data-europe-latam-4142376079?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=FoKIUkQgGW93yv1TqbVOrg%3D%3D&position=9&pageNum=12,3 days ago,NTT DATA Europe & Latam,https://es.linkedin.com/company/ntt-data-europe-latam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Data Scientist,https://es.linkedin.com/jobs/view/senior-data-scientist-at-deloitte-4132375900?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=RVE4%2BBVRyBPMCZ3ZZhyCGw%3D%3D&position=10&pageNum=12,2 weeks ago,Deloitte,https://www.linkedin.com/company/deloitte?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-ocu-4130455265?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=LvNteTEmZMC60yGPNPu2Tg%3D%3D&position=11&pageNum=12,2 weeks ago,OCU,https://es.linkedin.com/company/ocu-consumidores?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior MLOps/Azure Engineer,https://es.linkedin.com/jobs/view/senior-mlops-azure-engineer-at-bluetab-an-ibm-company-4139178277?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=NOxDPq%2Boy2TMCDwhYUuFoA%3D%3D&position=12&pageNum=12,1 week ago,"Bluetab, an IBM Company",https://es.linkedin.com/company/bluetab?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Engineer (Híbrido Madrid),https://es.linkedin.com/jobs/view/data-engineer-h%C3%ADbrido-madrid-at-sopra-steria-4132489778?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=Dhb5yZdnBa0gRAkl38EIag%3D%3D&position=13&pageNum=12,2 weeks ago,Sopra Steria,https://fr.linkedin.com/company/soprasteria?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-verisure-4118517486?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=o%2FagslVvbdsmHlMzVs05lw%3D%3D&position=14&pageNum=12,1 month ago,Verisure,https://ch.linkedin.com/company/verisure?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pozuelo de Alarcón, Community of Madrid, Spain"
Ingeniero/a de Datos,https://es.linkedin.com/jobs/view/ingeniero-a-de-datos-at-iahorro-com-4127254903?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=G%2FpWLMtxgVZtOSTkn3W5gQ%3D%3D&position=15&pageNum=12,3 weeks ago,iAhorro.com,https://es.linkedin.com/company/iahorro-com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Head Of BI,https://es.linkedin.com/jobs/view/head-of-bi-at-playtomic-4125745665?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=qT0QVN1ENW4XQo7JNiq%2Bdg%3D%3D&position=16&pageNum=12,1 day ago,PLAYTOMIC,https://es.linkedin.com/company/playtomic?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Engineer II,https://es.linkedin.com/jobs/view/data-engineer-ii-at-cubic-telecom-4138069323?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=4rPvfByFQ6Q1oZ9G8J7eHg%3D%3D&position=17&pageNum=12,1 month ago,Cubic Telecom,https://ie.linkedin.com/company/cubic-telecom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Machine Learning Engineer,https://es.linkedin.com/jobs/view/senior-machine-learning-engineer-at-serem-consultor%C3%ADa-empresarial-4144168047?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=NU2GAAUKv7VCdE9Xyk5fTw%3D%3D&position=18&pageNum=12,1 day ago,SEREM Consultoría Empresarial,https://es.linkedin.com/company/serem-consultoria-empresarial?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Junior Merchandising Analyst,https://es.linkedin.com/jobs/view/junior-merchandising-analyst-at-awwg-4107868658?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=7q9JZFn%2BBkrjIdv%2F0h9rTQ%3D%3D&position=19&pageNum=12,1 month ago,AWWG,https://es.linkedin.com/company/awwg?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
BI (Business Intelligence) Reporting Manager,https://es.linkedin.com/jobs/view/bi-business-intelligence-reporting-manager-at-indegene-4139954255?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=oLSOgHQ%2B%2F8ZFKdpGR%2BRI8A%3D%3D&position=20&pageNum=12,1 week ago,Indegene,https://www.linkedin.com/company/indegene?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Cainiao Intern Program-Sales & Solutions Role-Madrid,https://es.linkedin.com/jobs/view/cainiao-intern-program-sales-solutions-role-madrid-at-cainiao-group-4121497697?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=FRMkNeMVw1K9ECSMjAAw5g%3D%3D&position=21&pageNum=12,4 weeks ago,Cainiao Group,https://cn.linkedin.com/company/cainiaogroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Manager,https://es.linkedin.com/jobs/view/data-manager-at-quales-group-4055826081?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=FRlnldP3WlREM3lrRB8wTA%3D%3D&position=22&pageNum=12,3 months ago,Quales Group,https://es.linkedin.com/company/quales-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Omnichannel Advanced Analytics Analyst,https://es.linkedin.com/jobs/view/omnichannel-advanced-analytics-analyst-at-loewe-4127621014?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=n8wZuAdySTlGth5FDtALew%3D%3D&position=23&pageNum=12,3 weeks ago,Loewe,https://es.linkedin.com/company/loewe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
"Data Analyst, Finance",https://es.linkedin.com/jobs/view/data-analyst-finance-at-straumann-group-4145309521?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=7ybhpu9e%2FaW%2BK%2Fu4c94xVg%3D%3D&position=24&pageNum=12,16 hours ago,Straumann Group,https://ch.linkedin.com/company/straumann-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst Specialist (Madrid) - 12212,https://es.linkedin.com/jobs/view/data-analyst-specialist-madrid-12212-at-naturgy-4123383228?refId=1UG3v75GMJJtl%2BBYHdNL4Q%3D%3D&trackingId=5e4nTDLoE6sJwyiM3Xudcw%3D%3D&position=25&pageNum=12,1 day ago,Naturgy,https://es.linkedin.com/company/naturgy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Python Full-Stack Developer (gn),https://es.linkedin.com/jobs/view/python-full-stack-developer-gn-at-ideematec-4133961348?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=688wQus57UIGbYx7Q%2BzPGQ%3D%3D&position=1&pageNum=13,2 weeks ago,Ideematec,https://de.linkedin.com/company/ideematec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Transversal Trainee,https://es.linkedin.com/jobs/view/data-transversal-trainee-at-bnp-paribas-4140138253?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=vQ4tchG2GDJfG39iHLhkQQ%3D%3D&position=2&pageNum=13,1 week ago,BNP Paribas,https://fr.linkedin.com/company/bnp-paribas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Conversational AI Engineer,https://es.linkedin.com/jobs/view/conversational-ai-engineer-at-grupo-digital-4136800164?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=sYZcL35G0hhdqLuNXYu3WQ%3D%3D&position=3&pageNum=13,1 week ago,Grupo Digital,https://es.linkedin.com/company/grupo-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Conversational AI Engineer (Madrid - Remoto),https://es.linkedin.com/jobs/view/conversational-ai-engineer-madrid-remoto-at-grupo-digital-4136806605?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=Lat8hMKIdZDBwKgFOsKZxw%3D%3D&position=4&pageNum=13,1 week ago,Grupo Digital,https://es.linkedin.com/company/grupo-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Engineer Spark/Scala España Madrid,https://es.linkedin.com/jobs/view/data-engineer-spark-scala-espa%C3%B1a-madrid-at-irium-4028586084?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=z5W2g0aHE%2FMy%2FdxeFG0c7A%3D%3D&position=5&pageNum=13,4 months ago,IRIUM,https://es.linkedin.com/company/irium-solucionesysistemas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Arquitecto de datos FREELANCE,https://es.linkedin.com/jobs/view/arquitecto-de-datos-freelance-at-claire-joster-people-first-4132854076?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=8Yudvx69IDPy%2FQYBEa82cg%3D%3D&position=6&pageNum=13,2 weeks ago,Claire Joster,https://es.linkedin.com/company/claire-joster?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
2025 Program/Project Manager Intern,https://es.linkedin.com/jobs/view/2025-program-project-manager-intern-at-amazon-4056926213?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=J%2FT1R6qQFQziYGQETxJx3g%3D%3D&position=7&pageNum=13,3 weeks ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Assistant CRA - Barcelona,https://es.linkedin.com/jobs/view/assistant-cra-barcelona-at-thermo-fisher-scientific-inc-4125917204?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=My%2FExhTpg%2FZcxJBIZxuHiw%3D%3D&position=8&pageNum=13,3 weeks ago,Thermo Fisher Scientific Inc,https://www.linkedin.com/company/thermo-fisher-scientific-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Network Intern,https://es.linkedin.com/jobs/view/network-intern-at-jaguar-land-rover-espa%C3%B1a-portugal-4129203275?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=NzoQ6YHPfBGE%2BU7r76WVZw%3D%3D&position=9&pageNum=13,2 weeks ago,Jaguar Land Rover Spain - Portugal,https://es.linkedin.com/company/jaguar-land-rover-iberia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Junior E-Retail - Madrid,https://es.linkedin.com/jobs/view/junior-e-retail-madrid-at-artefact-3072338222?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=wH8MDBRScz%2BXHJ8XdxZxvA%3D%3D&position=10&pageNum=13,1 week ago,Artefact,https://fr.linkedin.com/company/artefact-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
"Customer Success Manager (with OSINT expertise), Spain",https://es.linkedin.com/jobs/view/customer-success-manager-with-osint-expertise-spain-at-tadaweb-4130384960?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=u56oQouB6NkraDfZKY6sKA%3D%3D&position=11&pageNum=13,2 weeks ago,Tadaweb,https://lu.linkedin.com/company/tadaweb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Risk Management Analyst,https://es.linkedin.com/jobs/view/risk-management-analyst-at-visa-4131650125?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=7ZN25Nszowy49ZOmJNBPGQ%3D%3D&position=12&pageNum=13,2 weeks ago,Visa,https://www.linkedin.com/company/visa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Desarrollador Big Data. TELETRABAJO,https://es.linkedin.com/jobs/view/desarrollador-big-data-teletrabajo-at-second-window-3909585482?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=t2Gu82R6CL55mZ0fJlFegA%3D%3D&position=13&pageNum=13,9 months ago,Second Window,https://es.linkedin.com/company/second-window?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Conversational AI Consultant,https://es.linkedin.com/jobs/view/conversational-ai-consultant-at-eye-candy-solutions-4142064760?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=DMqwAxWELIAdxfg%2BrIPQFg%3D%3D&position=14&pageNum=13,3 days ago,Eye Candy Solutions,https://pt.linkedin.com/company/eyecandypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista Cuantitativo - Riesgos & Modelización,https://es.linkedin.com/jobs/view/analista-cuantitativo-riesgos-modelizaci%C3%B3n-at-may-business-consulting-spain-4146286429?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=jpXQtZQ8uBsfdy0Bfp2sCg%3D%3D&position=15&pageNum=13,1 day ago,May Business Consulting (Spain),https://es.linkedin.com/company/may-business-consulting-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Junior Marketing Analyst,https://es.linkedin.com/jobs/view/junior-marketing-analyst-at-canonical-4116921248?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=FOfEA11%2BsDRssy2cCHQ%2BSg%3D%3D&position=16&pageNum=13,1 month ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sevilla La Nueva, Community of Madrid, Spain"
AI Engineer (m/f/d),https://es.linkedin.com/jobs/view/ai-engineer-m-f-d-at-basf-4035252587?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=QVv4lhndg5zfKURvhAyYPw%3D%3D&position=17&pageNum=13,4 months ago,BASF,https://de.linkedin.com/company/basf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Analyst,https://es.linkedin.com/jobs/view/business-analyst-at-sita-4138265347?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=KqWkNDt7ymmi0BdJ0cxfXQ%3D%3D&position=18&pageNum=13,1 week ago,SITA,https://ch.linkedin.com/company/sita?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
BIG DATA DEVELOPER – HIBRIDO – INGLES,https://es.linkedin.com/jobs/view/big-data-developer-%E2%80%93-hibrido-%E2%80%93-ingles-at-irium-4131331399?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=MQaNEV3NGP8pPNxR6%2FRMLQ%3D%3D&position=19&pageNum=13,2 weeks ago,IRIUM,https://es.linkedin.com/company/irium-solucionesysistemas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Intelligence Consultant,https://es.linkedin.com/jobs/view/business-intelligence-consultant-at-between-technology-4136853768?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=P8y6hUDjXjTlGyMrFxgs2A%3D%3D&position=20&pageNum=13,1 week ago,Between Technology,https://es.linkedin.com/company/between-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Junior Marketing Analyst,https://es.linkedin.com/jobs/view/junior-marketing-analyst-at-canonical-4116601702?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=f1mGxlO0A98lmftlHQ%2BadQ%3D%3D&position=21&pageNum=13,1 month ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Quality Data Analytics & Models Analyst,https://es.linkedin.com/jobs/view/quality-data-analytics-models-analyst-at-santander-4146182695?refId=b6l3MMHc3WTLCOjqVah%2Flg%3D%3D&trackingId=yJ%2F23PI5%2BjtsDdT0dvrXvw%3D%3D&position=22&pageNum=13,22 hours ago,Santander,https://es.linkedin.com/company/banco-santander?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boadilla del Monte, Community of Madrid, Spain"
