,job_title,job_detail_url,job_listed,company_name,company_link,company_location
473,Alliances Field Engineer,https://es.linkedin.com/jobs/view/alliances-field-engineer-at-canonical-4140134549?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=P2ESN38FNuwqys8FSgSGNA%3D%3D&position=17&pageNum=38,1 week ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
474,Alliances Field Engineer,https://es.linkedin.com/jobs/view/alliances-field-engineer-at-canonical-4140131851?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=P1%2BEDrH%2FM9cMJJgEiOooIQ%3D%3D&position=18&pageNum=38,1 week ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sevilla La Nueva, Community of Madrid, Spain"
475,Software Engineer - packaging - optimize Ubuntu Server,https://es.linkedin.com/jobs/view/software-engineer-packaging-optimize-ubuntu-server-at-canonical-4139247392?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=a5fNup2vp95J8EuGFMPwQA%3D%3D&position=19&pageNum=38,1 week ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sevilla La Nueva, Community of Madrid, Spain"
476,Software Engineer - packaging - optimize Ubuntu Server,https://es.linkedin.com/jobs/view/software-engineer-packaging-optimize-ubuntu-server-at-canonical-4139244721?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=hC69aZN1sIvsooN6ppydnQ%3D%3D&position=20&pageNum=38,1 week ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
477,#DISCOVER I 2025/2026 Aerial Delivery Software Engineer Internship,https://es.linkedin.com/jobs/view/%23discover-i-2025-2026-aerial-delivery-software-engineer-internship-at-airbus-defence-and-space-4033611350?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=JgjVLfs%2Flnx35q783obHOA%3D%3D&position=1&pageNum=39,1 week ago,Airbus Defence and Space,https://www.linkedin.com/company/airbus-defence-and-space?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
478,AI & Effectiveness Executive (Data Scientist),https://es.linkedin.com/jobs/view/ai-effectiveness-executive-data-scientist-at-dentsu-4136440819?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=YVwVaGPjqD4FCLHv3hghuQ%3D%3D&position=5&pageNum=39,1 week ago,dentsu,https://jp.linkedin.com/company/dentsu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
479,Senior Software Engineer - Fintech,https://es.linkedin.com/jobs/view/senior-software-engineer-fintech-at-ebury-4118797948?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=gx4dMdZtYI4ZNurqtFKk%2FQ%3D%3D&position=13&pageNum=39,1 week ago,Ebury,https://uk.linkedin.com/company/eburyfintech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
480,Data Scientist,https://es.linkedin.com/jobs/view/data-scientist-at-agap2-espa%C3%B1a-4138243891?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=zXnVocuSeB0bwHglKTXuOw%3D%3D&position=16&pageNum=39,1 week ago,agap2 Spain,https://es.linkedin.com/company/agap2-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alcobendas, Community of Madrid, Spain"
481,Staff Software Engineer - Error Tracking,https://es.linkedin.com/jobs/view/staff-software-engineer-error-tracking-at-datadog-4138200109?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=mOZwFi7a2QOP%2BxCg%2B0gJPg%3D%3D&position=24&pageNum=39,1 week ago,Datadog,https://www.linkedin.com/company/datadog?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
482,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-bbva-technology-en-europa-4132387966?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=9hPF18rn5kchhnxJOLp3mw%3D%3D&position=1&pageNum=0,2 weeks ago,BBVA Technology en Europa,https://es.linkedin.com/company/bbva-technology-en-europa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
483,Big Data Engineer,https://es.linkedin.com/jobs/view/big-data-engineer-at-capgemini-4129877196?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=RyoUR%2BVUGoGh912gqbB8aw%3D%3D&position=14&pageNum=0,2 weeks ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
484,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-ocu-4130455265?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=VD8V5zFD0etbpd%2FxUQEXmg%3D%3D&position=24&pageNum=0,2 weeks ago,OCU,https://es.linkedin.com/company/ocu-consumidores?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
485,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-tokiota-4129442397?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=2j3G6pBhQeX7cOYampidUg%3D%3D&position=25&pageNum=0,2 weeks ago,Tokiota,https://es.linkedin.com/company/tokiota?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
486,Software Engineer (Python),https://es.linkedin.com/jobs/view/software-engineer-python-at-bling-4130153525?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=KkjSYEJdFWz6MJXrjjJpIA%3D%3D&position=4&pageNum=1,2 weeks ago,BLING,https://fr.linkedin.com/company/blingapp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
487,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-scalian-spain-4133368829?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=FN3H04v0IdsXntd2lH1wrA%3D%3D&position=9&pageNum=1,2 weeks ago,Scalian Spain,https://es.linkedin.com/company/scalian-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
488,Data Engineer (Híbrido Madrid),https://es.linkedin.com/jobs/view/data-engineer-h%C3%ADbrido-madrid-at-sopra-steria-4132489778?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=2IkyeCUP1Z0RxFHBh9k5MQ%3D%3D&position=11&pageNum=1,2 weeks ago,Sopra Steria,https://fr.linkedin.com/company/soprasteria?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
489,Ingeniero de datos,https://es.linkedin.com/jobs/view/ingeniero-de-datos-at-neotalent-conclusion-4132275263?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=4iyi90dH53mEOH3Qm%2FYB%2FA%3D%3D&position=17&pageNum=1,2 weeks ago,Neotalent Conclusion,https://pt.linkedin.com/company/neotalentconclusion?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
490,Senior Data Engineer (Google Cloud),https://es.linkedin.com/jobs/view/senior-data-engineer-google-cloud-at-capgemini-4132848455?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=Os1RvXA%2FZqdgR6K%2Bu9ptKg%3D%3D&position=19&pageNum=1,2 weeks ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
491,Junior Data Analyst,https://es.linkedin.com/jobs/view/junior-data-analyst-at-labelium-espa%C3%B1a-4134420211?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=jJaauH8o9OyL%2BpBh7UwIiw%3D%3D&position=14&pageNum=2,2 weeks ago,Labelium España,https://es.linkedin.com/company/labeliumspain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
492,Analista de datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-shakers-4129619544?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=KbHd%2BvvL9miKA2t4zIPaxQ%3D%3D&position=16&pageNum=2,2 weeks ago,Shakers,https://es.linkedin.com/company/shakersworks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
493,Cloud Engineer,https://es.linkedin.com/jobs/view/cloud-engineer-at-ing-espa%C3%B1a-portugal-4132075078?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=LC7Fy8iypMawoyFbev%2FyGA%3D%3D&position=23&pageNum=2,2 weeks ago,ING España&Portugal,https://es.linkedin.com/company/ing-espana-portugal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
494,Data Engineer Consultant,https://es.linkedin.com/jobs/view/data-engineer-consultant-at-decide4ai-4130472074?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=NGBBtK%2FzeR%2BJzb25HBWy7A%3D%3D&position=1&pageNum=3,2 weeks ago,decide4AI,https://es.linkedin.com/company/decide-soluciones?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
495,Database Systems Engineer,https://es.linkedin.com/jobs/view/database-systems-engineer-at-centric-software-4132066805?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=toxX8oLUoVniDUSYIAsbvw%3D%3D&position=11&pageNum=3,2 weeks ago,Centric Software,https://www.linkedin.com/company/centric-software?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
496,"Ingeniero/a de Datos (Scala/Kotlin/Python) - Madrid, España",https://es.linkedin.com/jobs/view/ingeniero-a-de-datos-scala-kotlin-python-madrid-espa%C3%B1a-at-grupo-digital-4129221295?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=oegV7c6N5MhBB79qmX8Fig%3D%3D&position=20&pageNum=3,2 weeks ago,Grupo Digital,https://es.linkedin.com/company/grupo-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
497,"Data Cloud Engineer (AWS, Azure)",https://es.linkedin.com/jobs/view/data-cloud-engineer-aws-azure-at-ntt-data-europe-latam-4084134296?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=hxxp5%2BzgCnAg3vuD4ED8RQ%3D%3D&position=7&pageNum=4,2 weeks ago,NTT DATA Europe & Latam,https://es.linkedin.com/company/ntt-data-europe-latam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
498,BIG DATA DEVELOPER – HIBRIDO – INGLES,https://es.linkedin.com/jobs/view/big-data-developer-%E2%80%93-hibrido-%E2%80%93-ingles-at-irium-4131331399?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=UvQh%2F6pT8RFQ5zdr9a7ajw%3D%3D&position=9&pageNum=4,2 weeks ago,IRIUM,https://es.linkedin.com/company/irium-solucionesysistemas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
499,Data Engineer Developer,https://es.linkedin.com/jobs/view/data-engineer-developer-at-ad4-oct%C3%B3gono-4129285716?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=H%2BJodjWs7QcXG%2Bt0TiBBXw%3D%3D&position=18&pageNum=4,2 weeks ago,AD4 Octógono,https://es.linkedin.com/company/ad4-octogono?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
500,BigData Developer,https://es.linkedin.com/jobs/view/bigdata-developer-at-grupo-digital-4133286331?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=Oq2QiGs89zcC%2BwnPoMJN9w%3D%3D&position=22&pageNum=4,2 weeks ago,Grupo Digital,https://es.linkedin.com/company/grupo-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
501,Analista de datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-vass-4132089724?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=uJrPJThM6%2FnvM8b5pI8HzA%3D%3D&position=1&pageNum=5,2 weeks ago,VASS,https://es.linkedin.com/company/vass?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
502,Machine Learning Engineer- Madrid/Barcelona- Hybrid,https://es.linkedin.com/jobs/view/machine-learning-engineer-madrid-barcelona-hybrid-at-twentyai-4132245212?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=ErCSDOF0mj1hMbX%2FsQ1WYA%3D%3D&position=5&pageNum=5,2 weeks ago,twentyAI,https://uk.linkedin.com/company/twentyai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
503,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-inkoova-4144163631?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=dBEPTTiT91W60dXYLB9Ayg%3D%3D&position=10&pageNum=5,2 weeks ago,Inkoova,https://es.linkedin.com/company/inkoova?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
504,Senior Software Engineer SSIS y Data,https://es.linkedin.com/jobs/view/senior-software-engineer-ssis-y-data-at-nubika-digital-inetum-group-4132333523?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=aoyg9bSDePLaxlBjjV068A%3D%3D&position=18&pageNum=5,2 weeks ago,Nubika - Cloud Solutions,https://es.linkedin.com/company/nubika-inetum-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
505,Big Data Developer,https://es.linkedin.com/jobs/view/big-data-developer-at-tata-consultancy-services-4131273616?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=bIi7U%2FJbLNn4M2%2FPNMNkhQ%3D%3D&position=21&pageNum=5,2 weeks ago,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
506,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-qualentum-4094678635?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=KFkfhht9J8eQPwz92oUUgg%3D%3D&position=11&pageNum=6,2 weeks ago,Qualentum,https://es.linkedin.com/company/qualentum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pozuelo de Alarcón, Community of Madrid, Spain"
507,Data Engineer (f/m/d),https://es.linkedin.com/jobs/view/data-engineer-f-m-d-at-axpo-group-4131188789?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=lY2IjBETBi9G8WohrelsNw%3D%3D&position=13&pageNum=6,2 weeks ago,Axpo Group,https://ch.linkedin.com/company/axpo-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
508,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-kyndryl-4078415262?refId=7mJssYg8XhxL6SCi8sFlZQ%3D%3D&trackingId=jaoDX40%2FR1IpWqgUzVh%2FPg%3D%3D&position=8&pageNum=7,2 weeks ago,Kyndryl,https://www.linkedin.com/company/kyndryl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
509,Lead Data Engineer,https://es.linkedin.com/jobs/view/lead-data-engineer-at-winning-4133346459?refId=7mJssYg8XhxL6SCi8sFlZQ%3D%3D&trackingId=XOedKy38is5wTjDNCXsshw%3D%3D&position=13&pageNum=7,2 weeks ago,Winning,https://pt.linkedin.com/company/winningconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
510,Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-akuaro-4130144876?refId=XzILX%2FJyntX%2BslwEYSdfAA%3D%3D&trackingId=iXaU%2BH1vp8RArHV%2Ft3tPQg%3D%3D&position=5&pageNum=8,2 weeks ago,Akuaro,https://es.linkedin.com/company/akuaro?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
511,Senior Cloud System Engineer,https://es.linkedin.com/jobs/view/senior-cloud-system-engineer-at-pix4d-4131407222?refId=XzILX%2FJyntX%2BslwEYSdfAA%3D%3D&trackingId=BelVG36aYlmfVsS943vuaw%3D%3D&position=7&pageNum=8,2 weeks ago,Pix4D,https://ch.linkedin.com/company/pix4d?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
512,Arquitecto de datos FREELANCE,https://es.linkedin.com/jobs/view/arquitecto-de-datos-freelance-at-claire-joster-people-first-4132854076?refId=XzILX%2FJyntX%2BslwEYSdfAA%3D%3D&trackingId=rUGFGYFHK4r6OdZN07%2Fn7A%3D%3D&position=10&pageNum=8,2 weeks ago,Claire Joster,https://es.linkedin.com/company/claire-joster?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
513,Senior Software Engineer SSIS y Data,https://es.linkedin.com/jobs/view/senior-software-engineer-ssis-y-data-at-inetum-4131769787?refId=XzILX%2FJyntX%2BslwEYSdfAA%3D%3D&trackingId=g2dTyypAJJNPc2ha1uP2TQ%3D%3D&position=15&pageNum=8,2 weeks ago,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
514,Beca Talentum - Data Analyst,https://es.linkedin.com/jobs/view/beca-talentum-data-analyst-at-telef%C3%B3nica-4132585646?refId=zQtuxswf5sFpuL%2FkUwXZIw%3D%3D&trackingId=Ha0cO31K3njdZwIuC9DJNQ%3D%3D&position=5&pageNum=9,2 weeks ago,Telefónica,https://es.linkedin.com/company/telefonica?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
515,Platform Engineer/SRE,https://es.linkedin.com/jobs/view/platform-engineer-sre-at-capgemini-4130125346?refId=zQtuxswf5sFpuL%2FkUwXZIw%3D%3D&trackingId=zD2J6EgtSsWRNFFfrwopnQ%3D%3D&position=12&pageNum=9,2 weeks ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
516,Software Engineer Frontend (Temporary),https://es.linkedin.com/jobs/view/software-engineer-frontend-temporary-at-ing-espa%C3%B1a-portugal-4132079621?refId=zQtuxswf5sFpuL%2FkUwXZIw%3D%3D&trackingId=96vWMwOSQ0IX2XWWrcL3Qg%3D%3D&position=14&pageNum=9,2 weeks ago,ING España&Portugal,https://es.linkedin.com/company/ing-espana-portugal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
517,DATA ENGINEER CON AWS,https://es.linkedin.com/jobs/view/data-engineer-con-aws-at-irium-4130241597?refId=zQtuxswf5sFpuL%2FkUwXZIw%3D%3D&trackingId=V3Ycx2HfWkD0jzhOHuMjAQ%3D%3D&position=15&pageNum=9,2 weeks ago,IRIUM,https://es.linkedin.com/company/irium-solucionesysistemas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
518,Ingeniero/a de Datos (Scala/Apache Spark),https://es.linkedin.com/jobs/view/ingeniero-a-de-datos-scala-apache-spark-at-segula-technologies-4130428875?refId=zQtuxswf5sFpuL%2FkUwXZIw%3D%3D&trackingId=VwoW%2FJMzkkWy6rEthKob5Q%3D%3D&position=20&pageNum=9,2 weeks ago,SEGULA Technologies,https://fr.linkedin.com/company/segula-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
519,Senior Data Engineer,https://es.linkedin.com/jobs/view/senior-data-engineer-at-tomtom-4134407884?refId=zQtuxswf5sFpuL%2FkUwXZIw%3D%3D&trackingId=CoGbQ8FbINIzlD1cZTuQYw%3D%3D&position=23&pageNum=9,2 weeks ago,TomTom,https://nl.linkedin.com/company/tomtom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
520,DATA ENGINEER CON AWS,https://es.linkedin.com/jobs/view/data-engineer-con-aws-at-irium-4130241597?refId=lLfUMnXEaEcpWjyocCqvfg%3D%3D&trackingId=g0SJt%2BrMPtKx6ixy2dEOYA%3D%3D&position=2&pageNum=10,2 weeks ago,IRIUM,https://es.linkedin.com/company/irium-solucionesysistemas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
521,Software and System Test Engineer,https://es.linkedin.com/jobs/view/software-and-system-test-engineer-at-autek-ingenier%C3%ADa-4036440922?refId=lLfUMnXEaEcpWjyocCqvfg%3D%3D&trackingId=%2Fa3De919Rg9C93l8%2FCAs%2Fw%3D%3D&position=3&pageNum=10,2 weeks ago,Autek Ingeniería,https://es.linkedin.com/company/autekingenieria?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
522,Senior Software Engineer,https://es.linkedin.com/jobs/view/senior-software-engineer-at-huspy-4131364225?refId=lLfUMnXEaEcpWjyocCqvfg%3D%3D&trackingId=9h2OcRSGDXEVemPOXp7aOg%3D%3D&position=5&pageNum=10,2 weeks ago,Huspy,https://ae.linkedin.com/company/huspy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
523,Consultor/a SAS - Ingeniero/a de datos,https://es.linkedin.com/jobs/view/consultor-a-sas-ingeniero-a-de-datos-at-izertis-4132827768?refId=lLfUMnXEaEcpWjyocCqvfg%3D%3D&trackingId=cAxQ5Obw0m7PfpMP0YDdNQ%3D%3D&position=6&pageNum=10,2 weeks ago,IZERTIS,https://es.linkedin.com/company/izertis?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
524,Jr. Software Development Engineer- Madrid,https://es.linkedin.com/jobs/view/jr-software-development-engineer-madrid-at-amazon-4131365424?refId=jj4UbOc%2FecseE2pKr2PGiw%3D%3D&trackingId=cYa0wvlRWl2zlhkZGL6b6g%3D%3D&position=6&pageNum=11,2 weeks ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
525,Software Engineer - Spain,https://es.linkedin.com/jobs/view/software-engineer-spain-at-cubic-telecom-4130882640?refId=jj4UbOc%2FecseE2pKr2PGiw%3D%3D&trackingId=Wr%2B1d033%2Fs%2FUYvwoHRDfYQ%3D%3D&position=9&pageNum=11,2 weeks ago,Cubic Telecom,https://ie.linkedin.com/company/cubic-telecom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
526,Data Analyst - Commissions,https://es.linkedin.com/jobs/view/data-analyst-commissions-at-planet-4129888318?refId=jj4UbOc%2FecseE2pKr2PGiw%3D%3D&trackingId=B9dHKmyudIVxVcvn30rUXw%3D%3D&position=10&pageNum=11,2 weeks ago,Planet,https://ie.linkedin.com/company/planet?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
527,Analista Programador/a Modelado de Datos,https://es.linkedin.com/jobs/view/analista-programador-a-modelado-de-datos-at-ayesa-4129455902?refId=jj4UbOc%2FecseE2pKr2PGiw%3D%3D&trackingId=s08VpbDCvyoPGOHlmjBmGA%3D%3D&position=21&pageNum=11,2 weeks ago,Ayesa,https://es.linkedin.com/company/ayesa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
528,Data Collection Engineer Consultant,https://es.linkedin.com/jobs/view/data-collection-engineer-consultant-at-jakala-4129212066?refId=jj4UbOc%2FecseE2pKr2PGiw%3D%3D&trackingId=vb7keon%2Btg2UVLe0DHitMA%3D%3D&position=25&pageNum=11,2 weeks ago,JAKALA,https://it.linkedin.com/company/jakala-spa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
529,Data Analyst (Tableau),https://es.linkedin.com/jobs/view/data-analyst-tableau-at-pepper-advantage-4130155246?refId=1gxsBjCoxyvxl5YEGDjwHQ%3D%3D&trackingId=5yLdDcaEbCv%2F92J1iiP7hQ%3D%3D&position=4&pageNum=12,2 weeks ago,Pepper Advantage,https://uk.linkedin.com/company/pepper-advantage?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
530,System Administration and Web Services Engineer,https://es.linkedin.com/jobs/view/system-administration-and-web-services-engineer-at-ntt-data-inc-4133029707?refId=1gxsBjCoxyvxl5YEGDjwHQ%3D%3D&trackingId=V5%2B0hn4awdzWruM8VErrCg%3D%3D&position=6&pageNum=12,2 weeks ago,"NTT DATA, Inc.",https://uk.linkedin.com/company/ntt-data-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
531,Database Engineer (m/f/d),https://es.linkedin.com/jobs/view/database-engineer-m-f-d-at-basf-4129253908?refId=1gxsBjCoxyvxl5YEGDjwHQ%3D%3D&trackingId=1%2BLpXS0t2jENINjxhdF3WQ%3D%3D&position=9&pageNum=12,2 weeks ago,BASF,https://de.linkedin.com/company/basf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
532,Técnico/a en Inteligencia de negocio con tecnología Microsoft,https://es.linkedin.com/jobs/view/t%C3%A9cnico-a-en-inteligencia-de-negocio-con-tecnolog%C3%ADa-microsoft-at-uci-uni%C3%B3n-de-cr%C3%A9ditos-inmobiliarios-4132526920?refId=1gxsBjCoxyvxl5YEGDjwHQ%3D%3D&trackingId=gB1zWVwJSnCCehu5UNMD0w%3D%3D&position=15&pageNum=12,2 weeks ago,"UCI, Unión de Créditos Inmobiliarios",https://es.linkedin.com/company/uci-union-de-creditos-inmobiliarios?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
533,ANALISTA DE DATOS EN PLANTA DE PRODUCCIÓN FARMACÉUTICA,https://es.linkedin.com/jobs/view/analista-de-datos-en-planta-de-producci%C3%B3n-farmac%C3%A9utica-at-eli-lilly-and-company-4129605919?refId=WE0nbdRCjRzYQ%2BMa7Jlfcw%3D%3D&trackingId=Y4MZGNV4%2Bf31femmhIUbVg%3D%3D&position=14&pageNum=13,2 weeks ago,Eli Lilly and Company,https://www.linkedin.com/company/eli-lilly-and-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alcobendas, Community of Madrid, Spain"
534,Software Engineer,https://es.linkedin.com/jobs/view/software-engineer-at-astek-4133038548?refId=WE0nbdRCjRzYQ%2BMa7Jlfcw%3D%3D&trackingId=nAsA6JUXF5F3nXpdURdpEA%3D%3D&position=16&pageNum=13,2 weeks ago,Astek,https://fr.linkedin.com/company/astek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
535,Business Intelligence support,https://es.linkedin.com/jobs/view/business-intelligence-support-at-randstad-4129185772?refId=WE0nbdRCjRzYQ%2BMa7Jlfcw%3D%3D&trackingId=5%2FfGh2m6YqLgSMWSuisqeQ%3D%3D&position=20&pageNum=13,2 weeks ago,Randstad,https://nl.linkedin.com/company/randstad?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alcobendas, Community of Madrid, Spain"
